leadtime,number,time,tprate
2,1,2000-02-01,3.817737439663447
2,1,2001-02-01,3.209660895596857
2,1,2002-02-01,2.5430973284192735
2,1,2003-02-01,2.0426296080867705
2,1,2004-02-01,3.1386616664348255
2,1,2005-02-01,2.68150668379958
2,1,2006-02-01,2.8416273230045292
2,1,2007-02-01,4.1547044384809935
2,1,2008-02-01,2.406330824264988
2,1,2009-02-01,2.906988754189854
2,1,2010-02-01,0.808705765402786
2,1,2011-02-01,2.5153659490811955
2,1,2012-02-01,1.8007969804250505
2,1,2013-02-01,3.97249459534775
2,1,2014-02-01,3.7711134357414786
2,1,2015-02-01,3.565872545950306
2,1,2016-02-01,2.327832417525502
2,2,1982-02-01,3.715469872993661
2,2,1983-02-01,4.322143028390901
2,2,1984-02-01,3.305557259240441
2,2,1985-02-01,3.6947426485020936
2,2,1986-02-01,1.3165392123183413
2,2,1987-02-01,3.893243316320612
2,2,1988-02-01,3.2049910115435054
2,2,1989-02-01,2.3741110679003303
2,2,1990-02-01,3.6746870592617165
2,2,1991-02-01,3.6225752602179067
2,2,1992-02-01,1.7234259681907556
2,2,1993-02-01,3.21919248176133
2,2,1994-02-01,3.902342919702113
2,2,1995-02-01,4.313190208286306
2,2,1996-02-01,1.334573930718233
2,2,1997-02-01,3.41660894208974
2,2,1998-02-01,4.296445671922603
2,2,1999-02-01,2.90102769757421
2,2,2000-02-01,2.2941281421258353
2,2,2001-02-01,2.0848284278024716
2,2,2002-02-01,1.4871401271867317
2,2,2003-02-01,2.2857926631960006
2,2,2004-02-01,3.2649753308623524
2,2,2005-02-01,3.0512041523024678
2,2,2006-02-01,3.220075879867647
2,2,2007-02-01,2.0127362685041352
2,2,2008-02-01,2.81868418480346
2,2,2009-02-01,1.3399308781876162
2,2,2010-02-01,1.0266149661133432
2,2,2011-02-01,2.6181230823639425
2,2,2012-02-01,1.9336902843845867
2,2,2013-02-01,3.2965860290353532
2,2,2014-02-01,4.646833497380027
2,2,2015-02-01,2.679435051243747
2,2,2016-02-01,3.508629700447807
2,3,1982-02-01,3.0207972465255475
2,3,1983-02-01,2.1749246255462973
2,3,1984-02-01,2.3263218372888566
2,3,1985-02-01,3.0820073804192005
2,3,1986-02-01,2.1527574635139874
2,3,1987-02-01,2.170887820086703
2,3,1988-02-01,3.246662251985548
2,3,1989-02-01,3.309970391191776
2,3,1990-02-01,1.4041163039643862
2,3,1991-02-01,1.8380419966403505
2,3,1992-02-01,3.3109028081906255
2,3,1993-02-01,2.487471911275638
2,3,1994-02-01,3.182689859128388
2,3,1995-02-01,3.9780404510201746
2,3,1996-02-01,2.7773853925037715
2,3,1997-02-01,3.11152562563443
2,3,1998-02-01,2.5303114741639545
2,3,1999-02-01,2.7548437824596776
2,3,2000-02-01,2.4022436604915955
2,3,2001-02-01,3.3556445541353974
2,3,2002-02-01,2.0171992762133986
2,3,2003-02-01,2.187318972592319
2,3,2004-02-01,2.271883087042789
2,3,2005-02-01,3.8285018944772995
2,3,2006-02-01,3.862921799157242
2,3,2007-02-01,2.801097284071199
2,3,2008-02-01,2.653338703986547
2,3,2009-02-01,1.3737178168326223
2,3,2010-02-01,1.0587131562449417
2,3,2011-02-01,0.8724384343253268
2,3,2012-02-01,2.695265399840752
2,3,2013-02-01,1.7210100555423646
2,3,2014-02-01,3.2038333176321023
2,3,2015-02-01,2.3015618962703144
2,3,2016-02-01,3.5702148181649753
2,4,1982-02-01,4.533898302885409
2,4,1983-02-01,2.962221377756627
2,4,1984-02-01,2.4047095872699256
2,4,1985-02-01,2.075212958036544
2,4,1986-02-01,3.0884006726695716
2,4,1987-02-01,2.437033479849928
2,4,1988-02-01,1.825242855063551
2,4,1989-02-01,3.2900412930050247
2,4,1990-02-01,3.1920080849622003
2,4,1991-02-01,2.428887433701538
2,4,1992-02-01,2.6897880914181447
2,4,1993-02-01,2.781007491852378
2,4,1994-02-01,3.3188359063591806
2,4,1995-02-01,2.619115906069247
2,4,1996-02-01,3.9249411233582796
2,4,1997-02-01,1.4632084287829106
2,4,1998-02-01,2.085482810757956
2,4,1999-02-01,2.318555182909299
2,4,2000-02-01,2.770398027930344
2,4,2001-02-01,0.6577595953023493
2,4,2002-02-01,2.002956512095652
2,4,2003-02-01,4.2491732151240384
2,4,2004-02-01,1.7188349098043778
2,4,2005-02-01,1.8818236922087312
2,4,2006-02-01,3.264405797398581
2,4,2007-02-01,0.5546859250074306
2,4,2008-02-01,1.4555108660571592
2,4,2009-02-01,3.7277682164447783
2,4,2010-02-01,2.3908112946632456
2,4,2011-02-01,1.062009963092604
2,4,2012-02-01,2.601980726607526
2,4,2013-02-01,2.1079940355968994
2,4,2014-02-01,1.2248473955638413
2,4,2015-02-01,2.0822336575733376
2,4,2016-02-01,2.6736524460686297
2,5,1982-02-01,3.1577173768733338
2,5,1983-02-01,3.751971846177775
2,5,1984-02-01,4.087050865871534
2,5,1985-02-01,2.3108271482121134
2,5,1986-02-01,2.653902809322412
2,5,1987-02-01,2.9599288290949683
2,5,1988-02-01,0.6540935187152177
2,5,1989-02-01,2.9507395716846085
2,5,1990-02-01,2.9129600432309033
2,5,1991-02-01,2.026881182406224
2,5,1992-02-01,2.176089055891313
2,5,1993-02-01,2.897571195184209
2,5,1994-02-01,3.611577493520195
2,5,1995-02-01,1.6242568247689328
2,5,1996-02-01,2.940567733683444
2,5,1997-02-01,2.28014849594472
2,5,1998-02-01,3.3952412106757195
2,5,1999-02-01,2.6747833720863388
2,5,2000-02-01,3.3042319909092748
2,5,2001-02-01,2.4679831945195145
2,5,2002-02-01,4.460649029906372
2,5,2003-02-01,1.6277216880745935
2,5,2004-02-01,1.0892119065537047
2,5,2005-02-01,3.092993769588843
2,5,2006-02-01,1.8630614181720928
2,5,2007-02-01,2.6902664696041843
2,5,2008-02-01,1.9938293588824618
2,5,2009-02-01,0.9703205673623306
2,5,2010-02-01,2.385884718642299
2,5,2011-02-01,1.110082088760884
2,5,2012-02-01,3.9149707920845853
2,5,2013-02-01,2.7656661404297207
2,5,2014-02-01,2.3826396886060253
2,5,2015-02-01,0.7691151587813531
2,5,2016-02-01,1.8749264778392845
2,6,1982-02-01,1.4193164817377444
2,6,1983-02-01,2.7243653770916576
2,6,1984-02-01,2.77313587526395
2,6,1985-02-01,3.3837713760763637
2,6,1986-02-01,3.013038667891909
2,6,1987-02-01,3.6727243087448382
2,6,1988-02-01,3.396702812572475
2,6,1989-02-01,2.3042356080085455
2,6,1990-02-01,2.9108027632982307
2,6,1991-02-01,2.0306404681815162
2,6,1992-02-01,4.198819427468647
2,6,1993-02-01,5.265676065021644
2,6,1994-02-01,2.5989445300110323
2,6,1995-02-01,3.150732777657687
2,6,1996-02-01,2.5479996709174286
2,6,1997-02-01,3.530736343218375
2,6,1998-02-01,3.1948247733529076
2,6,1999-02-01,2.2258681745481668
2,6,2000-02-01,0.9143275412501228
2,6,2001-02-01,1.781379226468585
2,6,2002-02-01,1.3543927285842712
2,6,2003-02-01,2.4096498461542875
2,6,2004-02-01,1.1547398174274799
2,6,2005-02-01,3.5066268884678715
2,6,2006-02-01,1.893596679591165
2,6,2007-02-01,2.3526985002596907
2,6,2008-02-01,1.6360009020251804
2,6,2009-02-01,2.799576916930852
2,6,2010-02-01,1.5663519205358316
2,6,2011-02-01,3.015930781740589
2,6,2012-02-01,2.5953054978086154
2,6,2013-02-01,1.1763532231537113
2,6,2014-02-01,1.4199879392151789
2,6,2015-02-01,3.1712384661109216
2,6,2016-02-01,1.6561072150668419
2,7,1982-02-01,0.7276437194788691
2,7,1983-02-01,2.1493085599982353
2,7,1984-02-01,2.6356296615541717
2,7,1985-02-01,1.716079716662622
2,7,1986-02-01,2.9579532752641895
2,7,1987-02-01,4.57772157598006
2,7,1988-02-01,1.8073107824997454
2,7,1989-02-01,1.9655594863764085
2,7,1990-02-01,2.224719605027175
2,7,1991-02-01,3.1595556737651935
2,7,1992-02-01,2.0402826397806
2,7,1993-02-01,1.6893536154290187
2,7,1994-02-01,2.479083504340451
2,7,1995-02-01,1.9431873303774636
2,7,1996-02-01,2.9286787051763876
2,7,1997-02-01,1.3797010152489895
2,7,1998-02-01,3.7463037358609346
2,7,1999-02-01,1.3966867607232194
2,7,2000-02-01,3.0571587795786095
2,7,2001-02-01,0.5486655765988037
2,7,2002-02-01,1.739199866421016
2,7,2003-02-01,1.6936279099111997
2,7,2004-02-01,2.3806620874090276
2,7,2005-02-01,3.965409926979174
2,7,2006-02-01,2.2835492484358686
2,7,2007-02-01,1.3752405139587984
2,7,2008-02-01,2.0666116161416475
2,7,2009-02-01,4.571099921934055
2,7,2010-02-01,2.261668379259799
2,7,2011-02-01,1.9563127537901326
2,7,2012-02-01,5.962564880357061
2,7,2013-02-01,2.168768194099534
2,7,2014-02-01,2.246746312664601
2,7,2015-02-01,1.9116313902687319
2,7,2016-02-01,3.233028447608952
2,8,1982-02-01,2.0475123441867265
2,8,1983-02-01,4.742071795201581
2,8,1984-02-01,3.5852488384669723
2,8,1985-02-01,3.7455233444989813
2,8,1986-02-01,3.658723059209864
2,8,1987-02-01,3.646758221818875
2,8,1988-02-01,1.5708973044193695
2,8,1989-02-01,2.0463171849452535
2,8,1990-02-01,2.584159873547777
2,8,1991-02-01,2.081871050120129
2,8,1992-02-01,1.9917806300523622
2,8,1993-02-01,3.069259497063005
2,8,1994-02-01,4.7699765387013775
2,8,1995-02-01,2.935919725429788
2,8,1996-02-01,2.8063660320120536
2,8,1997-02-01,1.3155636601207996
2,8,1998-02-01,1.5679366935245032
2,8,1999-02-01,1.7123928032797322
2,8,2000-02-01,1.6373283729820565
2,8,2001-02-01,3.286540722432233
2,8,2002-02-01,2.7285059484631526
2,8,2003-02-01,0.8155473369588502
2,8,2004-02-01,2.0572738202793817
2,8,2005-02-01,1.3957214035170953
2,8,2006-02-01,1.8508665418743895
2,8,2007-02-01,4.0348190336862775
2,8,2008-02-01,1.7443107954443082
2,8,2009-02-01,2.0249371894982353
2,8,2010-02-01,1.4681785225860873
2,8,2011-02-01,2.565500874043492
2,8,2012-02-01,4.000228075830554
2,8,2013-02-01,2.832134746702536
2,8,2014-02-01,2.8262520707068455
2,8,2015-02-01,3.3505215638433823
2,8,2016-02-01,3.2732535187733114
2,9,1982-02-01,1.7363717138278592
2,9,1983-02-01,3.243804174623589
2,9,1984-02-01,1.8833763658154228
2,9,1985-02-01,1.9259745103774932
2,9,1986-02-01,3.7865197459603097
2,9,1987-02-01,3.382835295618716
2,9,1988-02-01,1.2391127062625653
2,9,1989-02-01,4.44590101127812
2,9,1990-02-01,3.544452264754732
2,9,1991-02-01,1.747149642372647
2,9,1992-02-01,2.372407880697224
2,9,1993-02-01,1.3635080024473964
2,9,1994-02-01,4.1727044298468075
2,9,1995-02-01,2.378684878189075
2,9,1996-02-01,3.4427438904110663
2,9,1997-02-01,2.754935308975829
2,9,1998-02-01,2.3192621845486308
2,9,1999-02-01,2.394158057011633
2,9,2000-02-01,3.9031047680684363
2,9,2001-02-01,2.8022235273687515
2,9,2002-02-01,3.8950879083475716
2,9,2003-02-01,3.27201119164993
2,9,2004-02-01,1.2229174206268545
2,9,2005-02-01,1.0136763293742699
2,9,2006-02-01,1.707772145008532
2,9,2007-02-01,1.8304313047695076
2,9,2008-02-01,2.165355846600413
2,9,2009-02-01,2.835649335603267
2,9,2010-02-01,2.9652107824016247
2,9,2011-02-01,3.6984680423269194
2,9,2012-02-01,2.448974578305217
2,9,2013-02-01,0.9845653517330224
2,9,2014-02-01,3.89728261270197
2,9,2015-02-01,3.4509914268353628
2,9,2016-02-01,2.111751086569611
2,10,1982-02-01,2.7197269968676707
2,10,1983-02-01,1.6817386975715554
2,10,1984-02-01,2.1365298361058733
2,10,1985-02-01,2.5591962156439125
2,10,1986-02-01,2.6398826101505866
2,10,1987-02-01,2.0291844678619784
2,10,1988-02-01,1.847983764294856
2,10,1989-02-01,3.267412300589533
2,10,1990-02-01,4.059749709375084
2,10,1991-02-01,4.988184866512292
2,10,1992-02-01,1.5285983874673978
2,10,1993-02-01,2.0006959168080085
2,10,1994-02-01,3.290419783958026
2,10,1995-02-01,1.5836035510056528
2,10,1996-02-01,3.9068382257432575
2,10,1997-02-01,1.4916740818520713
2,10,1998-02-01,2.512174796932965
2,10,1999-02-01,3.0711903591463066
2,10,2000-02-01,3.500892247392646
2,10,2001-02-01,3.6524413993299176
2,10,2002-02-01,1.0407661316577101
2,10,2003-02-01,3.4287281191182553
2,10,2004-02-01,4.20332363269167
2,10,2005-02-01,3.0490768027271336
2,10,2006-02-01,2.4952111989213526
2,10,2007-02-01,0.8167281956965201
2,10,2008-02-01,2.544419352730105
2,10,2009-02-01,3.0728782917395097
2,10,2010-02-01,2.3789982320913747
2,10,2011-02-01,3.30519853905228
2,10,2012-02-01,2.4051100455948395
2,10,2013-02-01,2.4871941215886784
2,10,2014-02-01,2.655822542340715
2,10,2015-02-01,3.77238042855046
2,10,2016-02-01,2.0894170689321236
2,11,1982-02-01,1.8198172898699347
2,11,1983-02-01,0.8988683540900132
2,11,1984-02-01,4.100859761299413
2,11,1985-02-01,4.072682503684542
2,11,1986-02-01,1.5771961115706208
2,11,1987-02-01,3.0703726171566443
2,11,1988-02-01,2.1526079602780537
2,11,1989-02-01,2.912307770304608
2,11,1990-02-01,4.446686607236598
2,11,1991-02-01,2.36015290610613
2,11,1992-02-01,3.048727669131466
2,11,1993-02-01,1.584354566751236
2,11,1994-02-01,1.3991512680137983
2,11,1995-02-01,2.331165359607564
2,11,1996-02-01,3.6653991526058918
2,11,1997-02-01,1.0566737283076377
2,11,1998-02-01,3.0830470230291667
2,11,1999-02-01,2.273393230871986
2,11,2000-02-01,2.0281730758012184
2,11,2001-02-01,4.11013328064498
2,11,2002-02-01,3.810376265252897
2,11,2003-02-01,0.8158210603304286
2,11,2004-02-01,1.949893293468561
2,11,2005-02-01,2.1521819705482255
2,11,2006-02-01,2.654229538719327
2,11,2007-02-01,1.6933795669308853
2,11,2008-02-01,1.9521456527898837
2,11,2009-02-01,2.6369889578682635
2,11,2010-02-01,4.5536166634903505
2,11,2011-02-01,2.1703785358107766
2,11,2012-02-01,2.454174130014087
2,11,2013-02-01,2.5709273074205417
2,11,2014-02-01,2.2085513899767517
2,11,2015-02-01,4.167608548396967
2,11,2016-02-01,1.6119686470417138
2,12,1982-02-01,4.2430672325635825
2,12,1983-02-01,2.361425381986528
2,12,1984-02-01,2.6722386209695075
2,12,1985-02-01,3.5396331978326883
2,12,1986-02-01,3.484455560387655
2,12,1987-02-01,2.9006026995774636
2,12,1988-02-01,1.4314733930807833
2,12,1989-02-01,1.3979980575781885
2,12,1990-02-01,3.406392997694465
2,12,1991-02-01,3.6360453868105287
2,12,1992-02-01,3.138439158276698
2,12,1993-02-01,2.5853132213255807
2,12,1994-02-01,2.5340648510744916
2,12,1995-02-01,2.5506635877075996
2,12,1996-02-01,3.0306356132879584
2,12,1997-02-01,0.9068034535243816
2,12,1998-02-01,2.3947372583588473
2,12,1999-02-01,3.7156273332402887
2,12,2000-02-01,2.8548775692119155
2,12,2001-02-01,3.3235786484645318
2,12,2002-02-01,2.4215950631411363
2,12,2003-02-01,3.2537649788923635
2,12,2004-02-01,1.6313434440162191
2,12,2005-02-01,3.3247461169327397
2,12,2006-02-01,2.9297220818604144
2,12,2007-02-01,4.31842337108506
2,12,2008-02-01,3.08960016400694
2,12,2009-02-01,2.2377865637895704
2,12,2010-02-01,3.8249360360256968
2,12,2011-02-01,1.836915577295641
2,12,2012-02-01,2.379519533442974
2,12,2013-02-01,3.800731369588418
2,12,2014-02-01,2.0120375835365825
2,12,2015-02-01,1.8668441026756089
2,12,2016-02-01,1.3898245211536502
2,13,1982-02-01,2.370352959152595
2,13,1983-02-01,3.231156809573284
2,13,1984-02-01,2.374738514657559
2,13,1985-02-01,4.685824496596949
2,13,1986-02-01,2.5712462835465217
2,13,1987-02-01,3.507381277340929
2,13,1988-02-01,3.3694250781718824
2,13,1989-02-01,2.31209664972426
2,13,1990-02-01,3.2589446047412967
2,13,1991-02-01,2.829401998113651
2,13,1992-02-01,1.9324960567731404
2,13,1993-02-01,3.442517256730053
2,13,1994-02-01,1.9595535549546466
2,13,1995-02-01,3.0499339327965584
2,13,1996-02-01,4.975086849322141
2,13,1997-02-01,2.026557700536174
2,13,1998-02-01,3.0879838308696628
2,13,1999-02-01,1.8178331197369824
2,13,2000-02-01,1.7219370596188637
2,13,2001-02-01,3.3854360213945616
2,13,2002-02-01,2.296563743058682
2,13,2003-02-01,2.3273641978063417
2,13,2004-02-01,1.634752443352399
2,13,2005-02-01,1.1978487398770192
2,13,2006-02-01,2.067789229748096
2,13,2007-02-01,1.6785948317222057
2,13,2008-02-01,3.9213604784621654
2,13,2009-02-01,1.6910905075404126
2,13,2010-02-01,1.8557506157221788
2,13,2011-02-01,3.1603020469346537
2,13,2012-02-01,2.8730271165916794
2,13,2013-02-01,2.259255267351482
2,13,2014-02-01,3.531023865578058
2,13,2015-02-01,3.4161438817999974
2,13,2016-02-01,3.1785407352687085
2,14,1982-02-01,4.286769273858274
2,14,1983-02-01,4.7282610551342765
2,14,1984-02-01,1.5018903881629426
2,14,1985-02-01,3.4065558170031
2,14,1986-02-01,3.0118698562310637
2,14,1987-02-01,2.423498114108025
2,14,1988-02-01,4.164320412531679
2,14,1989-02-01,4.5192126936029755
2,14,1990-02-01,2.3238770040947085
2,14,1991-02-01,2.418586139907652
2,14,1992-02-01,1.541978697228579
2,14,1993-02-01,2.4192841109579906
2,14,1994-02-01,2.583895276462846
2,14,1995-02-01,2.9602820627996973
2,14,1996-02-01,0.8063583559180229
2,14,1997-02-01,3.2077779699656115
2,14,1998-02-01,1.8615360611029268
2,14,1999-02-01,1.2335441865483723
2,14,2000-02-01,2.462864322763926
2,14,2001-02-01,2.07862522923957
2,14,2002-02-01,2.7629916198963
2,14,2003-02-01,2.1129430667894926
2,14,2004-02-01,4.079168005516715
2,14,2005-02-01,1.916356298848369
2,14,2006-02-01,1.116106131547089
2,14,2007-02-01,1.6189590663325046
2,14,2008-02-01,1.9386265348395968
2,14,2009-02-01,2.312533100732792
2,14,2010-02-01,3.141709118101245
2,14,2011-02-01,3.1518533710168763
2,14,2012-02-01,2.189243439623601
2,14,2013-02-01,2.675343483294968
2,14,2014-02-01,1.8635391663495453
2,14,2015-02-01,2.610807723362803
2,14,2016-02-01,3.8979953335013415
2,15,1982-02-01,0.7811599928845605
2,15,1983-02-01,1.7991741346398433
2,15,1984-02-01,3.7829096055688893
2,15,1985-02-01,2.8748179928640756
2,15,1986-02-01,1.404912896783622
2,15,1987-02-01,2.8364669888155265
2,15,1988-02-01,3.255673093122133
2,15,1989-02-01,2.4733418169542096
2,15,1990-02-01,1.9276071543250548
2,15,1991-02-01,2.6558781748318907
2,15,1992-02-01,3.005604404144677
2,15,1993-02-01,3.257269738166614
2,15,1994-02-01,2.4164663767926315
2,15,1995-02-01,1.4719084773822482
2,15,1996-02-01,3.721183161825222
2,15,1997-02-01,2.1929926099241794
2,15,1998-02-01,2.1204329156073114
2,15,1999-02-01,2.749306869687806
2,15,2000-02-01,1.9548522215024753
2,15,2001-02-01,2.1441207524095858
2,15,2002-02-01,1.515832561451723
2,15,2003-02-01,0.48471955544384476
2,15,2004-02-01,1.5351135732587298
2,15,2005-02-01,2.6168738395241036
2,15,2006-02-01,1.6069691887942195
2,15,2007-02-01,1.269774938761128
2,15,2008-02-01,2.829589071998475
2,15,2009-02-01,2.824325133287597
2,15,2010-02-01,1.1614836995999605
2,15,2011-02-01,1.5006918164033216
2,15,2012-02-01,2.9820503036517616
2,15,2013-02-01,1.041202431787681
2,15,2014-02-01,3.9188063316909196
2,15,2015-02-01,1.4349268010114462
2,15,2016-02-01,2.2405577474833773
2,16,1982-02-01,3.4258380652029126
2,16,1983-02-01,2.815149362292856
2,16,1984-02-01,2.673868090197233
2,16,1985-02-01,4.11558871232073
2,16,1986-02-01,2.344267616226718
2,16,1987-02-01,1.4374684977025296
2,16,1988-02-01,1.279442432863467
2,16,1989-02-01,2.424990521818407
2,16,1990-02-01,1.62942376812721
2,16,1991-02-01,1.2825034406740474
2,16,1992-02-01,1.7694902350442638
2,16,1993-02-01,4.791903781778926
2,16,1994-02-01,2.9830491698268573
2,16,1995-02-01,2.7224859623734865
2,16,1996-02-01,2.438173786784641
2,16,1997-02-01,2.654345993538028
2,16,1998-02-01,1.441410206726855
2,16,1999-02-01,2.7498745284586588
2,16,2000-02-01,3.7880464533371114
2,16,2001-02-01,2.2651363789808614
2,16,2002-02-01,2.3562364075104196
2,16,2003-02-01,2.0548337350303703
2,16,2004-02-01,2.70674241853486
2,16,2005-02-01,3.0744736451511914
2,16,2006-02-01,2.2715816892178333
2,16,2007-02-01,1.7565680413506188
2,16,2008-02-01,2.3169936892869343
2,16,2009-02-01,2.633075075398389
2,16,2010-02-01,2.6613258631684107
2,16,2011-02-01,3.351281516220466
2,16,2012-02-01,3.8822533262706793
2,16,2013-02-01,1.7768331969283295
2,16,2014-02-01,3.0538374458445974
2,16,2015-02-01,1.2499878632411427
2,16,2016-02-01,4.105245677812089
2,17,1982-02-01,2.138078838481234
2,17,1983-02-01,3.8547187915902126
2,17,1984-02-01,2.3798685693903883
2,17,1985-02-01,0.8681626766205076
2,17,1986-02-01,1.0447336264618294
2,17,1987-02-01,2.532143604586091
2,17,1988-02-01,2.994818790665963
2,17,1989-02-01,2.0584562668684523
2,17,1990-02-01,2.255916619737011
2,17,1991-02-01,3.94327673395684
2,17,1992-02-01,4.84633432202838
2,17,1993-02-01,2.9435052298099857
2,17,1994-02-01,4.734323500241056
2,17,1995-02-01,1.4418910493260297
2,17,1996-02-01,2.1777935446981473
2,17,1997-02-01,1.5813242030470536
2,17,1998-02-01,3.000270861645784
2,17,1999-02-01,1.965736188684891
2,17,2000-02-01,3.6148983309165827
2,17,2001-02-01,2.502192437731043
2,17,2002-02-01,2.975815595952068
2,17,2003-02-01,2.152600437092862
2,17,2004-02-01,1.8626803662825013
2,17,2005-02-01,1.1339203691751656
2,17,2006-02-01,3.4449458916922726
2,17,2007-02-01,2.8661876457407813
2,17,2008-02-01,1.6311077105915874
2,17,2009-02-01,1.4746591306251131
2,17,2010-02-01,3.111387400720372
2,17,2011-02-01,2.719486694734758
2,17,2012-02-01,2.2062820438234523
2,17,2013-02-01,3.549945354035987
2,17,2014-02-01,3.586609285152141
2,17,2015-02-01,2.124584251763821
2,17,2016-02-01,3.7450444723167253
2,18,1982-02-01,3.6939628591279434
2,18,1983-02-01,2.524275194643058
2,18,1984-02-01,4.193414528880692
2,18,1985-02-01,1.9435449592704428
2,18,1986-02-01,2.430306806570095
2,18,1987-02-01,1.484425123964798
2,18,1988-02-01,2.401532677055651
2,18,1989-02-01,2.763452539434812
2,18,1990-02-01,2.4742209191756723
2,18,1991-02-01,4.018684642651271
2,18,1992-02-01,4.193641560801803
2,18,1993-02-01,2.0139684612701583
2,18,1994-02-01,2.366234457275012
2,18,1995-02-01,1.228851109498358
2,18,1996-02-01,4.522189425504723
2,18,1997-02-01,1.4692499035863122
2,18,1998-02-01,1.7652913183378944
2,18,1999-02-01,2.1439934468037203
2,18,2000-02-01,1.735825936780947
2,18,2001-02-01,2.644322932695764
2,18,2002-02-01,3.4111219553262555
2,18,2003-02-01,2.0755965644291487
2,18,2004-02-01,2.028912684811244
2,18,2005-02-01,3.3183253909229813
2,18,2006-02-01,1.3837263698950728
2,18,2007-02-01,2.540729908935322
2,18,2008-02-01,3.380979674628211
2,18,2009-02-01,5.438540270540713
2,18,2010-02-01,2.9475861547724933
2,18,2011-02-01,2.253137751874133
2,18,2012-02-01,3.764948538533571
2,18,2013-02-01,3.2924067557712346
2,18,2014-02-01,2.4668833733033675
2,18,2015-02-01,3.5958875297180097
2,18,2016-02-01,1.5881908383391545
2,19,1982-02-01,2.2470941798598543
2,19,1983-02-01,2.231682933891534
2,19,1984-02-01,3.7300640990703955
2,19,1985-02-01,3.1457745131273556
2,19,1986-02-01,2.3012669837366713
2,19,1987-02-01,2.6125073623879316
2,19,1988-02-01,4.2285620000579
2,19,1989-02-01,2.768956669134332
2,19,1990-02-01,2.062081382604097
2,19,1991-02-01,2.1566875242665264
2,19,1992-02-01,4.106434330113003
2,19,1993-02-01,3.192406329178637
2,19,1994-02-01,3.6851518285551537
2,19,1995-02-01,3.280278120920824
2,19,1996-02-01,2.1049504748773034
2,19,1997-02-01,4.3236699219434325
2,19,1998-02-01,1.5944353711595445
2,19,1999-02-01,1.503131261934187
2,19,2000-02-01,3.029756600212952
2,19,2001-02-01,1.5808318434597708
2,19,2002-02-01,2.179030198179057
2,19,2003-02-01,2.2335444486164406
2,19,2004-02-01,2.829471017889344
2,19,2005-02-01,1.8863583919998765
2,19,2006-02-01,1.5809494515610973
2,19,2007-02-01,2.545722908683657
2,19,2008-02-01,2.021598452298766
2,19,2009-02-01,4.111921956231616
2,19,2010-02-01,1.106136968476481
2,19,2011-02-01,2.7982276080483195
2,19,2012-02-01,1.6662455313163949
2,19,2013-02-01,3.253635677951657
2,19,2014-02-01,1.4971158163363096
2,19,2015-02-01,3.077720664045301
2,19,2016-02-01,1.6622618499525035
2,20,1982-02-01,2.2839785794813405
2,20,1983-02-01,2.9228502616248724
2,20,1984-02-01,4.616373060560326
2,20,1985-02-01,4.68169680890735
2,20,1986-02-01,3.2234025354406364
2,20,1987-02-01,2.90156844856544
2,20,1988-02-01,1.3670108341466305
2,20,1989-02-01,2.5375911001753604
2,20,1990-02-01,2.4181289090580598
2,20,1991-02-01,2.236204118085256
2,20,1992-02-01,2.4969126077368586
2,20,1993-02-01,2.2658420214927237
2,20,1994-02-01,3.527322536527256
2,20,1995-02-01,2.684656227022215
2,20,1996-02-01,4.034998384242043
2,20,1997-02-01,2.287726277514699
2,20,1998-02-01,2.466608421600272
2,20,1999-02-01,2.007225021476763
2,20,2000-02-01,3.6237589477441756
2,20,2001-02-01,4.118485450365333
2,20,2002-02-01,2.3349761137644602
2,20,2003-02-01,2.7267467145722235
2,20,2004-02-01,1.8817395715337037
2,20,2005-02-01,2.426036388490612
2,20,2006-02-01,1.8311149034662264
2,20,2007-02-01,3.435904586406765
2,20,2008-02-01,3.310791591660848
2,20,2009-02-01,1.689683498242431
2,20,2010-02-01,3.008788616959262
2,20,2011-02-01,1.042025216121062
2,20,2012-02-01,2.10385816803681
2,20,2013-02-01,2.930541314610948
2,20,2014-02-01,2.000808240191807
2,20,2015-02-01,3.3086048351863084
2,20,2016-02-01,2.6749192826325467
2,21,1982-02-01,2.809274902641117
2,21,1983-02-01,3.4589111572383207
2,21,1984-02-01,0.8714672331508833
2,21,1985-02-01,1.7824573197858693
2,21,1986-02-01,3.0784071508897664
2,21,1987-02-01,2.521117019713925
2,21,1988-02-01,1.9433996251322152
2,21,1989-02-01,2.8199291575353826
2,21,1990-02-01,4.127243993125012
2,21,1991-02-01,2.8134495454601582
2,21,1992-02-01,1.9142136412225574
2,21,1993-02-01,2.069789583297322
2,21,1994-02-01,2.499346973397705
2,21,1995-02-01,3.3143665676910845
2,21,1996-02-01,2.300052393961259
2,21,1997-02-01,2.6303640794447314
2,21,1998-02-01,2.844808192757873
2,21,1999-02-01,2.3056952820506456
2,21,2000-02-01,2.4034913190827503
2,21,2001-02-01,2.69317636324693
2,21,2002-02-01,1.8277518912457429
2,21,2003-02-01,3.218311002548545
2,21,2004-02-01,2.0712402640050507
2,21,2005-02-01,2.451734458709714
2,21,2006-02-01,1.2049593408282788
2,21,2007-02-01,2.204617697329588
2,21,2008-02-01,1.7181016354615029
2,21,2009-02-01,3.5988844159522713
2,21,2010-02-01,4.033919513005016
2,21,2011-02-01,3.1568739686519676
2,21,2012-02-01,0.9266578614466631
2,21,2013-02-01,1.5807922929080358
