time,0
1950-02-28,4.011263600718425
1951-02-28,3.1982700347388744
1952-02-29,1.112682813578202
1953-02-28,1.6109081623909367
1954-02-28,2.6930667713809515
1955-02-28,2.319784929655404
1956-02-29,0.9865060066735761
1957-02-28,2.6347755484356843
1958-02-28,3.6365705531687413
1959-02-28,0.5216715054787622
1960-02-29,2.5023381919966043
1961-02-28,2.9396912686511567
1962-02-28,2.0644387703656246
1963-02-28,0.991366749062893
1964-02-29,1.0156062383857274
1965-02-28,0.6154934955455953
1966-02-28,3.936360151652763
1967-02-28,3.390108650284775
1968-02-29,1.5313753253772657
1969-02-28,2.155984887742553
1970-02-28,3.3226987536509602
1971-02-28,1.7822354439104293
1972-02-29,2.4508322076135296
1973-02-28,2.03587884478938
1974-02-28,3.3849170987326866
1975-02-28,1.0823116273784084
1976-02-29,1.7615299098587527
1977-02-28,4.201622841500254
1978-02-28,2.6614467879331674
1979-02-28,1.6568064954621708
1980-02-29,2.9159500910468052
1981-02-28,2.0847285021287862
1982-02-28,2.172903172787194
1983-02-28,1.3957034611113766
1984-02-29,2.222531678375279
1985-02-28,1.0564527374328552
1986-02-28,0.4573050056352992
1987-02-28,2.0286426805675055
1988-02-29,2.734565165576687
1989-02-28,4.0889673523056596
1990-02-28,6.212720806971337
1991-02-28,2.1775127258783384
1992-02-29,2.5252367054465044
1993-02-28,0.8511818928212737
1994-02-28,2.771418919612185
1995-02-28,4.364712799511138
1996-02-29,3.000777612921909
1997-02-28,5.265639686640448
1998-02-28,2.2199757067164914
1999-02-28,2.635967390209655
2000-02-29,4.0585821712281005
2001-02-28,3.1537136142421205
2002-02-28,5.651145332139298
2003-02-28,1.4340195801873006
2004-02-29,1.967967862614663
2005-02-28,2.0005550011965423
2006-02-28,1.8754852654445247
2007-02-28,3.55486921181528
2008-02-29,2.316116544704953
2009-02-28,1.7404242822949407
2010-02-28,2.216787091198476
2011-02-28,3.5542919822475105
2012-02-29,1.4882800971962187
2013-02-28,1.7762882424857966
2014-02-28,5.360165899031913
2015-02-28,2.39871295831945
2016-02-29,3.3911734802882694
2017-02-28,2.924217847672563
2018-02-28,1.573770595171805
2019-02-28,1.8541242936246871
2020-02-29,4.913732730611674
